bootstrap_rep,path,path_type,K_Y_h8,K_G_h8,scenario,scenario_sign,dsa_margin_2036,direct_dy_margin_2036,Y_shortfall_2036,direct_pb_2036
4,debt,retained_single_feature,2.2998974554032228,0.7911646297222553,three_1pp_expansion_2028_2030,expansion,-7.547919523952572,-7.768326191996674,-5.6971431196913835,-2.097110581923401
5,trade,retained_single_feature,1.751395327651307,0.7764746770066555,three_1pp_cut_2028_2030,cut,9.087491808009105,-3.9110497138918063,4.963060635183359,1.882626182122367
5,trade,retained_single_feature,1.751395327651307,0.7764746770066555,three_1pp_expansion_2028_2030,expansion,-8.936893575948304,3.9110497138918063,-4.963060635183359,-1.882626182122367
5,liq,retained_single_feature,2.452689759481499,0.8622293319191134,three_1pp_cut_2028_2030,cut,12.668804897297463,0.10431932901575425,6.830120655155565,2.191094784926168
5,liq,retained_single_feature,2.452689759481499,0.8622293319191134,three_1pp_expansion_2028_2030,expansion,-12.05953405580695,-0.10431932901575425,-6.830120655155565,-2.191094784926168
5,debt,retained_single_feature,1.765620751578485,0.8511791892062663,three_1pp_cut_2028_2030,cut,5.406951450805948,0.9183914378368059,4.895554392780026,2.2860014350484894
5,debt,retained_single_feature,1.765620751578485,0.8511791892062663,three_1pp_expansion_2028_2030,expansion,-5.1291887105479645,-0.9183914378368059,-4.895554392780026,-2.2860014350484894
6,trade,retained_single_feature,2.230237552266735,0.7764207374245986,three_1pp_cut_2028_2030,cut,7.445196345458541,5.3931526845421836,5.999155635727353,1.9906282995538145
6,trade,retained_single_feature,2.230237552266735,0.7764207374245986,three_1pp_expansion_2028_2030,expansion,-6.923013879868506,-5.3931526845421836,-5.999155635727353,-1.9906282995538145
6,liq,retained_single_feature,2.409526661969929,0.8247628997590715,three_1pp_cut_2028_2030,cut,7.154648368292612,4.793161399220671,6.644910925649427,2.182556339773535
6,liq,retained_single_feature,2.409526661969929,0.8247628997590715,three_1pp_expansion_2028_2030,expansion,-6.5106765749362125,-4.793161399220671,-6.644910925649427,-2.182556339773535
6,debt,retained_single_feature,1.7277339020120586,0.7388766314822558,three_1pp_cut_2028_2030,cut,0.9233709042841696,3.5749866607392513,4.747617590097316,2.0489679739178106
6,debt,retained_single_feature,1.7277339020120586,0.7388766314822558,three_1pp_expansion_2028_2030,expansion,-0.6562071646754788,-3.5749866607392513,-4.747617590097316,-2.0489679739178106
7,trade,retained_single_feature,0.9552467925094014,0.6373197287917276,three_1pp_cut_2028_2030,cut,-4.002580646752236,-1.4614672190586948,2.1196786781680164,1.9377460802069064
7,trade,retained_single_feature,0.9552467925094014,0.6373197287917276,three_1pp_expansion_2028_2030,expansion,4.106395382528476,1.4614672190586948,-2.1196786781680164,-1.9377460802069064
7,liq,retained_single_feature,1.4047539492654328,0.6865037112111704,three_1pp_cut_2028_2030,cut,-0.19853318904560524,0.36626308307555916,3.8010210602223955,2.06138279099343
7,liq,retained_single_feature,1.4047539492654328,0.6865037112111704,three_1pp_expansion_2028_2030,expansion,0.37070529699633425,-0.36626308307555916,-3.8010210602223955,-2.06138279099343
7,debt,retained_single_feature,1.798499740825761,0.7970952652519399,three_1pp_cut_2028_2030,cut,3.6235334206816106,2.299154783221568,5.146728405514387,2.1734544617622324
7,debt,retained_single_feature,1.798499740825761,0.7970952652519399,three_1pp_expansion_2028_2030,expansion,-3.307810839277707,-2.299154783221568,-5.146728405514387,-2.1734544617622324
8,trade,retained_single_feature,2.2955337182106947,0.7578673624748339,three_1pp_cut_2028_2030,cut,9.303370107980442,2.4973135798538633,5.667826225589411,2.029342055862699
8,trade,retained_single_feature,2.2955337182106947,0.7578673624748339,three_1pp_expansion_2028_2030,expansion,-8.948849232736919,-2.4973135798538633,-5.667826225589411,-2.029342055862699
8,liq,retained_single_feature,2.9760053257307995,0.8043866019336037,three_1pp_cut_2028_2030,cut,14.067981206214967,5.034799409576541,7.720551518463662,2.245252531018975
8,liq,retained_single_feature,2.9760053257307995,0.8043866019336037,three_1pp_expansion_2028_2030,expansion,-13.139593446662673,-5.034799409576541,-7.720551518463662,-2.245252531018975
8,debt,retained_single_feature,2.1249815953713904,0.7561536974462334,three_1pp_cut_2028_2030,cut,7.6433859178956,1.4241755437110628,5.528867149645502,2.104335678801283
