feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,profile_country,profile_year,status,profile_z_values,beta_dep,se_beta_dep,p_beta_dep,beta_scale,se_beta_scale,p_beta_scale,denom_t,ratio,se_ratio,p_ratio,cumulative_ratio,cumulative_label
trade+debt+liq,trade|debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.006613334182426293,0.010062948978638667,0.5110546183395308,0.04266781968900655,0.0007821171537206285,0.0,54.55425633619008,-0.15499583129930194,0.2360208698077094,0.511371310971106,2.05388449675318,K_Y_cumulative
trade+debt+liq,trade|debt|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.027452293124297613,0.013887987866853354,0.04807630406893959,0.04269573247641247,0.000786130952710361,0.0,54.31122172356839,-0.642975106223176,0.3181157506861514,0.04325921179061587,1.410909390530004,K_Y_cumulative
trade+debt+liq,trade|debt|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.019224209123469168,0.015358660578053586,0.21068457166897914,0.042587821740690965,0.0007400973382390357,0.0,57.54354128880275,-0.4514015588898082,0.35501943726763247,0.2035564912176322,0.9595078316401957,K_Y_cumulative
trade+debt+liq,trade|debt|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.009037502500902298,0.005349891567458381,0.09116443539789487,0.04260724683779412,0.0007042273756604754,0.0,60.50211666059412,-0.21211186292576212,0.12706947347117817,0.09506606078385671,0.7473959687144336,K_Y_cumulative
trade+debt+liq,trade|debt|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0032633267543623785,0.0045902373112277055,0.47712905329792843,0.04275466418763581,0.0006210944064973692,0.0,68.8376255531725,-0.07632680121262882,0.10791024568966393,0.479369215711158,0.6710691675018048,K_Y_cumulative
trade+debt+liq,trade|debt|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.008065830813170818,0.0040299627032613335,0.04534226157220056,0.04302374312304105,0.0004317828491107033,0.0,99.6420844682748,0.18747394409881601,0.09303691945037681,0.0438995235039501,0.8585431116006208,K_Y_cumulative
trade+debt+liq,trade|debt|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.01404328107421043,0.003222526882986535,1.3134778381829193e-05,0.043121027783824664,0.0003728145717559781,0.0,115.66347200626345,0.32567129764653413,0.0732627731977143,8.778996773317616e-06,1.184214409247155,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.04184469055207804,0.0009195879999652968,0.0,0.04184469055207804,0.0009195879999652968,0.0,45.503737057962006,1.0,7.526739919293194e-19,0.0,1.0,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0031588347209062285,0.00256698731374864,0.2184870634544498,0.04184469055207804,0.0009195879999652968,0.0,45.503737057962006,-0.07548949888815365,0.061339861977832595,0.21844405005493606,0.9245105011118464,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.008184590954541065,0.001864865212141314,1.139580148779018e-05,0.04184469055207804,0.0009941280479027208,0.0,42.09185189006226,-0.1955944911184105,0.0457478364920758,1.9071598323483485e-05,0.7289160099934359,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.004356993334190193,0.0038757830619036934,0.2609459161179284,0.04186229957092509,0.0011298539871089353,0.0,37.05107035825234,-0.1040791685800339,0.09008411737877436,0.24794493104491755,0.6248368414134019,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0034473452620684924,0.0018816435268858883,0.06693761930021314,0.041776077653872,0.0012153215583546324,0.0,34.374505550967676,-0.08251960106525168,0.043304534980244724,0.05670668211158736,0.5423172403481502,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-4.714522659180226e-05,0.003395431571729488,0.988921808915437,0.041785114582923236,0.0012170874642452414,0.0,34.3320556742696,-0.0011282780258563558,0.08128159275628054,0.9889248392271799,0.5411889623222939,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.00047214163065919265,0.0011680857806444381,0.6860647988202295,0.04195632594325579,0.0012086419003760702,0.0,34.71361197241386,0.011253169100119607,0.027614625556134104,0.6836352315910172,0.5524421314224135,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0014437361194270554,0.0016595906298523427,0.38433587928839485,0.04239781878228216,0.0010373293313826366,0.0,40.87209095473171,0.03405213194671198,0.03849619414482929,0.3763948510257067,0.5864942633691255,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.005069262476803941,0.0013624331875690969,0.00019863823763621724,0.04255258302467299,0.0010030110457725045,0.0,42.424839889873404,0.11912937162626915,0.033010351100533304,0.00030755858775322054,0.7056236349953946,K_G_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.05683972256072941,0.013269811935407215,1.8407068535619686e-05,0.04184469055207804,0.0009195879999652968,0.0,45.503737057962006,1.3583496928956666,0.3137217597829639,1.4925083645866977e-05,1.3583496928956666,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.026908083542160077,0.01711894669159638,0.1159898524747236,0.04184469055207804,0.0009195879999652968,0.0,45.503737057962006,0.6430465415599494,0.409853091225522,0.11665530643193067,2.001396234455616,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.015587968645693163,0.01148069092244949,0.17454135137344973,0.04184469055207804,0.0009941280479027208,0.0,42.09185189006226,-0.37251963009006056,0.2779988489440556,0.1802439737284025,1.6288766043655556,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.034095960161193116,0.011951046372551852,0.004331289968264818,0.04186229957092509,0.0011298539871089353,0.0,37.05107035825234,-0.81447891087364,0.2704324770484795,0.002597340867568132,0.8143976934919155,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.008244205858258361,0.02097776272186496,0.6943214140108787,0.041776077653872,0.0012153215583546324,0.0,34.374505550967676,-0.1973427454478664,0.49758101675872607,0.6916593187892528,0.617054948044049,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.011901976098417423,0.011964842144268262,0.3198599281227048,0.041785114582923236,0.0012170874642452414,0.0,34.3320556742696,-0.2848377039818273,0.2925603680399011,0.3302536079531879,0.3322172440622218,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.020047204845941132,0.010135348259890955,0.04793442817884719,0.04195632594325579,0.0012086419003760702,0.0,34.71361197241386,-0.47781125718810924,0.245788143487797,0.051895889598734035,-0.14559401312588743,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.00552229209459234,0.012894068531919269,0.6684461250884826,0.04239781878228216,0.0010373293313826366,0.0,40.87209095473171,0.13024943860791438,0.30234445319858233,0.6666151267966622,-0.015344574517973053,K_Y_cumulative
trade+debt+liq+log_gdp_pc,trade|debt|liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,14,14,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.014552990540440042,0.0054534598039042564,0.007617276985125043,0.04255258302467299,0.0010030110457725045,0.0,42.424839889873404,0.3420001679334454,0.13044990835755152,0.00874931117235711,0.32665559341547235,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0409310879709231,0.0010435958188748308,0.0,0.0409310879709231,0.0010435958188748308,0.0,39.22120732052529,1.0,0.0,,1.0,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0038558172852041633,0.002808353363997317,0.16975809015262922,0.0409310879709231,0.0010435958188748308,0.0,39.22120732052529,-0.09420265808578762,0.0688996492288631,0.17154871944181327,0.9057973419142124,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.007133941253478588,0.002035312165646124,0.0004564622729770207,0.0409310879709231,0.0011498558073557432,0.0,35.5967137001725,-0.17429151305595506,0.05170368548529622,0.0007490432767554012,0.7315058288582573,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.004383752436023102,0.003881475563663934,0.2587276191165835,0.04093829782802118,0.001309558914881439,0.0,31.26113484686371,-0.10708194205921623,0.09162635609001644,0.24253235312308963,0.624423886799041,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.004112921420407114,0.001761279854007776,0.019533547172396748,0.04086447330751885,0.001417585446714397,0.0,28.826814921267932,-0.10064785099408972,0.04062171554699798,0.013223750877263019,0.5237760358049514,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",7.413955573381666e-05,0.003013410894015446,0.9803714655650924,0.04094949834896586,0.0014778464772570404,0.0,27.708898711163993,0.0018105119408792219,0.07355170740008653,0.9803616570552018,0.5255865477458306,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.00046903074650371084,0.0013345614297959807,0.725251264971321,0.041089063095265464,0.0015134656328217929,0.0,27.14898984435916,0.01141497788392638,0.0322671033898631,0.7235148647770866,0.537001525629757,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0016606203554810047,0.002645017776511266,0.5301155972783178,0.041353774194123595,0.001444534787497557,0.0,28.627745452750844,0.04015644007934299,0.06277170572310731,0.522353360950361,0.5771579657090999,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.005106947049658666,0.001516215070841798,0.0007565499666377651,0.041728344390204196,0.0012879648578767056,0.0,32.39866688520998,0.12238556607718017,0.03829050824315452,0.0013923235569310854,0.6995435317862801,K_G_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0572941041062395,0.011306587638974292,4.0345450957879336e-07,0.0409310879709231,0.0010435958188748308,0.0,39.22120732052529,1.3997698802177083,0.27152577827006424,2.5335942854809446e-07,1.3997698802177083,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.018272700468318036,0.016185443096556,0.25891516069184517,0.0409310879709231,0.0010435958188748308,0.0,39.22120732052529,0.446425965547232,0.3948954650152463,0.258269179202834,1.8461958457649403,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.014848658980339269,0.011288955690275618,0.18840030269142494,0.0409310879709231,0.0011498558073557432,0.0,35.5967137001725,-0.36277215477115,0.28087982571414943,0.1965107888639055,1.4834236909937903,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.02536026540126934,0.011947418843435913,0.033782652759660525,0.04093829782802118,0.001309558914881439,0.0,31.26113484686371,-0.6194753262044743,0.2760359553171271,0.02482059957319227,0.863948364789316,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.006830806959808415,0.020071538916380742,0.733613274978218,0.04086447330751885,0.001417585446714397,0.0,28.826814921267932,-0.16715759208259715,0.48625518194654216,0.7310229008626763,0.6967907727067189,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.015338345608444092,0.011933517022307714,0.19868172777044002,0.04094949834896586,0.0014778464772570404,0.0,27.708898711163993,-0.37456736289497056,0.30085580066893275,0.21312943975570908,0.32222340981174835,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.017559673445621572,0.007251438798408219,0.015454757336864189,0.041089063095265464,0.0015134656328217929,0.0,27.14898984435916,-0.4273563844692508,0.17768183142936314,0.016164602035094067,-0.10513297465750243,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0055103871044395285,0.010374341129591503,0.5953111103142799,0.041353774194123595,0.001444534787497557,0.0,28.627745452750844,0.13324992003323746,0.24816996399827818,0.5913159083461781,0.02811694537573503,K_Y_cumulative
trade+debt+log_gdp_pc,trade|debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.012446915008375563,0.005095659109556665,0.014579843289221461,0.041728344390204196,0.0012879648578767056,0.0,32.39866688520998,0.2982844201050425,0.1199775119616081,0.012912647982289416,0.3264013654807776,K_Y_cumulative
trade+liq,trade|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.042000074430365256,0.0011740567713932391,0.0,0.042000074430365256,0.0011740567713932391,0.0,35.77346126160856,1.0,3.422430662215606e-18,0.0,1.0,K_G_cumulative
trade+liq,trade|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.0014192073836475215,0.0025370355454780373,0.5758915316420508,0.042000074430365256,0.0011740567713932391,0.0,35.77346126160856,0.03379059210955735,0.060651560876597344,0.5774409998189527,1.0337905921095574,K_G_cumulative
trade+liq,trade|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.008077001819993736,0.0018808337177992193,1.751876095656968e-05,0.042000074430365256,0.0012715078759089054,0.0,33.03170607601825,-0.19230922634161376,0.04493030441284988,1.8675274996660107e-05,0.8414813657679436,K_G_cumulative
trade+liq,trade|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0059066459927736665,0.0029729593519209467,0.04694567019707452,0.0420278511541278,0.0013122943264457165,0.0,32.026238555765254,-0.14054123231550325,0.06807657810881546,0.038974317676131465,0.7009401334524403,K_G_cumulative
trade+liq,trade|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0020939814256874406,0.0023953184368462645,0.38201069897559314,0.041918813947898044,0.0013243835897653001,0.0,31.651565507034608,-0.04995326032578362,0.055812156691669626,0.37077386977233195,0.6509868731266567,K_G_cumulative
trade+liq,trade|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.00020927889260847628,0.0014384506361388334,0.8843247188413876,0.04203936844824366,0.001301945650475657,0.0,32.2896492898032,-0.004978164523716094,0.0342749676029437,0.8845198136779429,0.6460087086029406,K_G_cumulative
trade+liq,trade|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0012813372535697134,0.001680082099183881,0.44566411814122087,0.042178292658821025,0.0012781335918083145,0.0,32.99990934370703,-0.03037906877678556,0.04050473960235845,0.45324706088315736,0.615629639826155,K_G_cumulative
trade+liq,trade|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.002210451831390737,0.0012367324584815838,0.0738838014729386,0.04261735659243702,0.001050148659934693,0.0,40.58221299362256,0.051867408214215927,0.028594533864757393,0.06969429004160399,0.667497048040371,K_G_cumulative
trade+liq,trade|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.00265345209272639,0.0016258207587457078,0.10266489529878542,0.042917963800586045,0.0009105812562222403,0.0,47.13249202892806,0.06182614126465518,0.038456959023933604,0.107907233271894,0.7293231893050262,K_G_cumulative
trade+liq,trade|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.05719019797376632,0.010492115674938525,5.0149815633560024e-08,0.042000074430365256,0.0011740567713932391,0.0,35.77346126160856,1.3616689672439937,0.23374733499145636,5.69799940564053e-09,1.3616689672439937,K_Y_cumulative
trade+liq,trade|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.042719311437894356,0.012779067864224471,0.0008290390243517187,0.042000074430365256,0.0011740567713932391,0.0,35.77346126160856,1.0171246603079613,0.3040345899154719,0.0008215682613519348,2.3787936275519552,K_Y_cumulative
trade+liq,trade|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0010860546085388007,0.010757844158644352,0.919586444243526,0.042000074430365256,0.0012715078759089054,0.0,33.03170607601825,-0.025858397235448798,0.25601343385507774,0.9195472341416182,2.3529352303165063,K_Y_cumulative
trade+liq,trade|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.022817157690784594,0.013176302010705009,0.08333029629963207,0.0420278511541278,0.0013122943264457165,0.0,32.026238555765254,-0.5429056462370094,0.30054537054897074,0.07085562768990039,1.8100295840794969,K_Y_cumulative
trade+liq,trade|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.01617390327008445,0.015332680176041155,0.29148720292253794,0.041918813947898044,0.0013243835897653001,0.0,31.651565507034608,-0.38583876180722587,0.35530524927413754,0.2775073075006085,1.424190822272271,K_Y_cumulative
trade+liq,trade|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.006404137559046664,0.0040700007702903045,0.11560358021958295,0.04203936844824366,0.001301945650475657,0.0,32.2896492898032,-0.15233667382351504,0.09687570321662509,0.11583552299856215,1.2718541484487558,K_Y_cumulative
