estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,equation_role,outcome_col,regressor_position,regressor,coefficient,std_error,t_stat,p_value
linear__h4__output,linear_benchmark,,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03374539490807726,0.008025980593955722,-4.204519873059567,2.6163695084679972e-05
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,1,shock_G_I,-0.0013285052104433297,0.0023581269442100794,-0.563373067639643,0.573180872616049
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,2,shock_G_C,-0.007604969772874493,0.008674655303521564,-0.8766884108682889,0.3806559031861205
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,3,dlog_gi_lag1,0.00024495584983602424,0.0012816631157494694,0.19112342925838438,0.8484288920797818
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,4,dlog_gc_lag1,-0.005710904946235465,0.01684717951770975,-0.33898285111951015,0.7346226489675158
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,5,dlog_y_lag1,-0.004304211818614385,0.013443281947391118,-0.32017567104955985,0.7488351649163265
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator,gi_dyn_h4,6,i_rate_lag1,-0.0002922762628244767,0.015484695517098144,-0.018875170164098242,0.9849406873508766
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.04110237230853967,0.0012716212553440598,32.322810062984274,0.0
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.001972206311575706,0.0038100958904030806,0.5176264241914029,0.6047189417013512
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.0024567761739570475,0.0010402859076759873,-2.361635542526495,0.018194519417390254
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.018557366746509228,0.0037304669947198473,4.974542536571312,6.540190256032474e-07
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.02145272692779191,0.006107079664710884,3.512763563860847,0.00044347191912574857
linear__h4__investment_path,linear_benchmark,,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03374539490807726,0.008025980593955722,-4.204519873059567,2.6163695084679972e-05
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,1,shock_G_I,0.0012546929516758564,0.00419091421863072,0.2993840690172363,0.7646470161452803
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,2,shock_G_C,-0.1412762788177908,0.07389839271014423,-1.9117638914276067,0.05590648515847274
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,3,dlog_gi_lag1,-0.006587043262197253,0.0047822261922700286,-1.3774010256655205,0.1683882959560652
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,4,dlog_gc_lag1,-0.15592595137736362,0.047464918251982714,-3.2850778452747096,0.001019541987228978
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,5,dlog_y_lag1,0.04433925350692458,0.11828096121455368,0.3748638246733231,0.7077617442178932
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,y_dyn_h5,6,i_rate_lag1,-0.22751317271007737,0.1468458781311084,-1.5493330531684846,0.12130167800866487
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.041309130297201284,0.0011880031038093476,34.77190435340027,0.0
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.002697232695100537,0.0034178890327139885,0.78915162817875,0.4300233898919723
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.0023253040333401104,0.001044228026228585,-2.2268163417700624,0.025959550761944783
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.018419876766194478,0.004298207861117177,4.285478357811863,1.8234639988623513e-05
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.01947892268466824,0.0066847457119826,2.9139362249414678,0.0035690281002915825
linear__h5__output,linear_benchmark,,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.034181460074067846,0.007955496780038207,-4.296583987040931,1.7345026982473755e-05
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,1,shock_G_I,0.00011101575441064509,0.0010535076643606559,0.10537726318110596,0.9160764569553113
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,2,shock_G_C,-0.003380459680226135,0.014923394860647466,-0.22652082262731676,0.8207963659652826
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,3,dlog_gi_lag1,-0.0007519490503196817,0.0019537478423481166,-0.38487517888488104,0.7003298963999858
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,4,dlog_gc_lag1,-0.0012279048624946143,0.018361319995316372,-0.06687454185253727,0.9466815803152415
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,5,dlog_y_lag1,0.0010614027832027543,0.020942315683247763,0.050682207223711875,0.9595787550043622
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator,gi_dyn_h5,6,i_rate_lag1,-0.015954498697907448,0.017764263259313545,-0.8981232976010269,0.36911981967509466
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.041309130297201284,0.0011880031038093476,34.77190435340027,0.0
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.002697232695100537,0.0034178890327139885,0.78915162817875,0.4300233898919723
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.0023253040333401104,0.001044228026228585,-2.2268163417700624,0.025959550761944783
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.018419876766194478,0.004298207861117177,4.285478357811863,1.8234639988623513e-05
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.01947892268466824,0.0066847457119826,2.9139362249414678,0.0035690281002915825
linear__h5__investment_path,linear_benchmark,,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.034181460074067846,0.007955496780038207,-4.296583987040931,1.7345026982473755e-05
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,1,shock_G_I,0.0013193412486232276,0.004551577554451838,0.2898646091030125,0.771919817617031
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,2,shock_G_C,-0.12516293447800508,0.0623664173634199,-2.0068963357099547,0.044760702108683104
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,3,dlog_gi_lag1,-0.00575748821832005,0.010940980459814863,-0.5262314688767368,0.5987273918855387
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,4,dlog_gc_lag1,-0.08161055753961038,0.05923838032371992,-1.377663553487338,0.16830718905021236
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,5,dlog_y_lag1,0.0259926641028065,0.11023588097982234,0.23579132195227992,0.8135946024000955
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,y_dyn_h6,6,i_rate_lag1,-0.06947989864046034,0.10120302515768119,-0.6865397406076146,0.49237281297804514
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.041438699547203944,0.0011758867757433412,35.24038232423212,0.0
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.003110437192344835,0.00348097046326155,0.8935546064445666,0.37156024302055557
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.0023622162941511326,0.0010589339256906422,-2.230749470615443,0.025697728701311595
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.018502108354124674,0.004442589632499235,4.164712450318325,3.1174521958998724e-05
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.02012482533316274,0.006841035335758658,2.9417806436357097,0.0032633099618444295
linear__h6__output,linear_benchmark,,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03452219587310702,0.007119193939986228,-4.849171993925735,1.2397789062035258e-06
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,1,shock_G_I,-0.0008222061002535526,0.0017138614223781155,-0.4797389622742531,0.6314130194647554
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,2,shock_G_C,-0.015611431526924744,0.015665207949296083,-0.9965671427697992,0.318974661265758
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,3,dlog_gi_lag1,-0.0026296085060755698,0.0019848576491508702,-1.3248348097912848,0.1852259465450694
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,4,dlog_gc_lag1,-0.001208303796327542,0.019687517276661504,-0.06137410722478052,0.9510612729173986
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,5,dlog_y_lag1,0.013217226229145344,0.008625444871981197,1.532352988780908,0.12543535168256148
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator,gi_dyn_h6,6,i_rate_lag1,-0.03839099162331389,0.026579894849195082,-1.4443620579062029,0.148637157698281
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.041438699547203944,0.0011758867757433412,35.24038232423212,0.0
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.003110437192344835,0.00348097046326155,0.8935546064445666,0.37156024302055557
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.0023622162941511326,0.0010589339256906422,-2.230749470615443,0.025697728701311595
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.018502108354124674,0.004442589632499235,4.164712450318325,3.1174521958998724e-05
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.02012482533316274,0.006841035335758658,2.9417806436357097,0.0032633099618444295
linear__h6__investment_path,linear_benchmark,,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03452219587310702,0.007119193939986228,-4.849171993925735,1.2397789062035258e-06
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,1,shock_G_I,0.005712355310127662,0.006748899183907617,0.8464128970467455,0.39732244624259416
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,2,shock_G_C,-0.07596513562003332,0.060923805874886626,-1.246887559454766,0.2124387289189893
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,3,dlog_gi_lag1,0.005520025849877364,0.004062056544615377,1.3589239315722126,0.17417069452134148
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,4,dlog_gc_lag1,-0.22099854262899907,0.03465893535023698,-6.376380012708267,1.813227346048052e-10
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,5,dlog_y_lag1,-0.00040277202520813736,0.04936984149090713,-0.008158260448989275,0.9934907221513889
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,y_dyn_h7,6,i_rate_lag1,-0.04433473694858605,0.08092148930237185,-0.5478734676140788,0.5837787881996306
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.04182831864495292,0.0010273545970021262,40.71458751146889,0.0
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.0023172856891920373,0.003930706336558087,0.5895341678516647,0.5555029985865643
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.002481712301030892,0.001078272757793692,-2.3015626455302907,0.02135984874361907
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.01983767081566572,0.004567972873674155,4.342773340444489,1.406952693616681e-05
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.019432469404062132,0.007724369788593266,2.5157352555490617,0.011878437236055639
linear__h7__output,linear_benchmark,,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03571413842405283,0.006601261077213323,-5.410199355291868,6.29546283992255e-08
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,1,shock_G_I,0.0016766659954865427,0.0016991369906023486,0.9867750539008395,0.323752926690696
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,2,shock_G_C,0.020292669854014816,0.026363597913913864,0.769723082573073,0.441464174709997
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,3,dlog_gi_lag1,0.00404569244338225,0.0016747915549541663,2.415639385937176,0.01570760923145076
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,4,dlog_gc_lag1,-0.035194107721260456,0.007500361144954294,-4.692321748391613,2.701218607681355e-06
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,5,dlog_y_lag1,-0.02185610179324721,0.010112589298968662,-2.1612765185150176,0.03067398566969959
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator,gi_dyn_h7,6,i_rate_lag1,-0.021812239562548158,0.020567328572610837,-1.060528570132105,0.2889041993841097
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,1,shock_G_I,0.04182831864495292,0.0010273545970021262,40.71458751146889,0.0
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,2,shock_G_C,0.0023172856891920373,0.003930706336558087,0.5895341678516647,0.5555029985865643
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,3,dlog_gi_lag1,-0.002481712301030892,0.001078272757793692,-2.3015626455302907,0.02135984874361907
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,4,dlog_gc_lag1,0.01983767081566572,0.004567972873674155,4.342773340444489,1.406952693616681e-05
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,5,dlog_y_lag1,0.019432469404062132,0.007724369788593266,2.5157352555490617,0.011878437236055639
linear__h7__investment_path,linear_benchmark,,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator,gi_dyn0,6,i_rate_lag1,-0.03571413842405283,0.006601261077213323,-5.410199355291868,6.29546283992255e-08
