feature_set,scenario,scenario_sign,year,horizon_from_2028,Y_shortfall_pct,direct_discretionary_PB_level_pp,delta_cyclical_PB_pp,baseline_PB_pp,PB_new_pp,nominal_gdp_growth_new_pct,baseline_D_Y_pp,D_Y_new_pp,dsa_margin_vs_baseline_pp,direct_DY_LP_margin_initial_action_pp
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.444670532313086,2.2782633525186844,-2.133441855510281,-3.907489061355591,-3.7626675643471876,5.923286871641409,85.14363861083984,87.44085515118579,2.297216540345943,5.396182776362997
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,3.06032924590152,1.896070091754988,-1.4689580380327294,-4.024710655212402,-3.5975986014901435,6.947694389395975,89.33782958984375,89.96133370503489,0.6235041151911389,3.2209510702274335
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2033,5,1.7636698855981863,1.708343044083846,-0.8465615450871293,-3.841931581497192,-2.980150082500475,6.91048887118757,93.42025756835938,91.99302730264944,-1.4272302657099374,0.06050922302507966
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2034,6,0.8036781789803834,1.6359483340928576,-0.385765525910584,-3.859153032302856,-2.6089702241205823,6.575504800878851,97.61768341064452,94.04159519171102,-3.576088218933492,-1.492389144426706
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2035,7,0.17127865641836132,1.6801253571138328,-0.08221375508081342,-3.876374483108521,-2.2784628810755017,6.194352590404195,101.9944839477539,96.20335534514071,-5.791128602613199,-1.7114189991598354
trade+debt+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2036,8,0.16571700577161186,1.8445600297869336,-0.07954416277037368,-3.893596172332764,-2.128580305316204,5.22063868961864,106.79410552978516,99.18110954111035,-7.612995988674811,0.02766043017570019
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2028,0,-1.3583496928956666,-1.0,0.65200785258992,-3.879892110824585,-4.227884258234665,6.854506225311985,73.19452667236328,72.61360175429239,-0.5809249180708917,-1.5699132700724368
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2029,1,-3.3597459273512826,-1.9245105011118464,1.6126780451286156,-3.947735786437988,-4.259568242421219,7.309814206814735,77.04766845703125,75.37509773078122,-1.6725707262500293,-4.135250166734305
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2030,2,-4.988622531716838,-2.653426511105282,2.3945388152240823,-3.9902679920196538,-4.249155687900853,6.831533048293892,81.12287902832031,78.53662821472217,-2.5862508135981415,-6.119787608782515
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2031,3,-4.444670532313086,-2.2782633525186844,2.133441855510281,-3.907489061355591,-4.052310558363994,4.774644401689976,85.14363861083984,83.10818795256569,-2.035450658274158,-5.396182776362997
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2032,4,-3.06032924590152,-1.896070091754988,1.4689580380327294,-4.024710655212402,-4.45182270893466,4.0231597557665255,89.33782958984375,88.84400520800338,-0.49382438184036914,-3.2209510702274335
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2033,5,-1.7636698855981863,-1.708343044083846,0.8465615450871293,-3.841931581497192,-4.703713080493908,4.171990069811837,93.42025756835938,94.92197112154122,1.501713553181844,-0.06050922302507966
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2034,6,-0.8036781789803834,-1.6359483340928576,0.385765525910584,-3.859153032302856,-5.10933584048513,4.5484450713131785,97.61768341064452,101.28226548412722,3.6645820734827055,1.492389144426706
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2035,7,-0.17127865641836132,-1.6801253571138328,0.08221375508081342,-3.876374483108521,-5.47428608514154,4.859629840315982,101.9944839477539,107.91845123974106,5.923967291987154,1.7114189991598354
trade+debt+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2036,8,-0.16571700577161186,-1.8445600297869336,0.07954416277037368,-3.893596172332764,-5.658612039349324,5.208935298637307,106.79410552978516,114.5417554835968,7.747649953811646,-0.02766043017570019
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2028,0,1.3997698802177083,1.0,-0.6718895425045,-3.879892110824585,-3.551781653329085,3.9468276177936135,73.19452667236328,73.85043571878572,0.6559090464224369,1.499813537627817
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2029,1,3.2459657259826487,1.9057973419142122,-1.5580635484716714,-3.947735786437988,-3.600001992995447,3.261563052678418,77.04766845703125,78.76233972229338,1.714671265262126,3.846005790530132
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2030,2,4.729389416976439,2.6373031707724697,-2.2701069201486908,-3.9902679920196538,-3.623071741395875,3.5615452807536085,81.12287902832031,83.6999698528136,2.5770908244932826,5.636481515707992
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.193567901548047,2.2617270575715107,-2.0129125927430622,-3.907489061355591,-3.6586745965271423,5.912658038424823,85.14363861083984,87.00674324268303,1.8631046318431856,4.873236195706127
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,3.0441628284898252,1.8797057514622497,-1.461198157675116,-4.024710655212402,-3.6062030614252687,6.685179899261584,89.33782958984375,89.75262932933491,0.41479973949115845,2.9073745195516185
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2033,5,1.8829625473077833,1.6737864703498229,-0.9038220227077359,-3.841931581497192,-3.071967133855105,6.7628581910953445,93.42025756835938,92.00114095582519,-1.4191166125341823,0.034672869115911054
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2034,6,0.9138812078609648,1.586364109180539,-0.43866297977326313,-3.859153032302856,-2.7114519028955804,6.586536485189587,97.61768341064452,94.14267700470602,-3.475006405938501,-1.2198939400590818
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2035,7,0.24520738052998095,1.6397460390846876,-0.11769954265439085,-3.876374483108521,-2.354327986678224,6.233731062840686,101.9944839477539,96.34532354128037,-5.649160406473541,-1.247184235537026
trade+debt+log_gdp_pc,three_1pp_cut_2028_2030,cut,2036,8,0.2493853361990102,1.8137030231251372,-0.1197049613755249,-3.893596172332764,-2.199598110583152,5.210370339296211,106.79410552978516,99.40483481369593,-7.389270716089229,0.625082083804979
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2028,0,-1.3997698802177083,-1.0,0.6718895425045,-3.879892110824585,-4.208002568320085,6.898172422299864,73.19452667236328,72.56578559044178,-0.628741081921504,-1.499813537627817
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2029,1,-3.2459657259826487,-1.9057973419142122,1.5580635484716714,-3.947735786437988,-4.295469579880529,7.14789960928246,77.04766845703125,75.47156355887257,-1.5761048981586754,-3.846005790530132
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2030,2,-4.729389416976439,-2.6373031707724697,2.2701069201486908,-3.9902679920196538,-4.357464242643433,6.685190411367659,81.12287902832031,78.84204296822685,-2.2808360600934634,-5.636481515707992
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2031,3,-4.193567901548047,-2.2617270575715107,2.0129125927430622,-3.907489061355591,-4.15630352618404,4.781470081368844,85.14363861083984,83.51444505137103,-1.629193559468817,-4.873236195706127
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2032,4,-3.0441628284898252,-1.8797057514622497,1.461198157675116,-4.024710655212402,-4.443218248999536,4.257494934275052,89.33782958984375,89.05732240002948,-0.2805071898142728,-2.9073745195516185
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2033,5,-1.8829625473077833,-1.6737864703498229,0.9038220227077359,-3.841931581497192,-4.611896029139279,4.310468408362489,93.42025756835938,94.92671322110564,1.5064556527462685,-0.034672869115911054
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2034,6,-0.9138812078609648,-1.586364109180539,0.43866297977326313,-3.859153032302856,-5.006854161710131,4.540194596345759,97.61768341064452,101.19217889671317,3.574495486068656,1.2198939400590818
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2035,7,-0.24520738052998095,-1.6397460390846876,0.11769954265439085,-3.876374483108521,-5.398420979538818,4.822422179060881,101.9944839477539,107.78779721637308,5.793313268619173,1.247184235537026
trade+debt+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2036,8,-0.2493853361990102,-1.8137030231251372,0.1197049613755249,-3.893596172332764,-5.587594234082377,5.219162045636083,106.79410552978516,114.328345673299,7.534240143513841,-0.625082083804979
trade+liq,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+liq,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+liq,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+liq,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+liq,three_1pp_cut_2028_2030,cut,2028,0,1.3616689672439937,1.0,-0.6536011042771169,-3.879892110824585,-3.533493215101702,3.986994552780976,73.19452667236328,73.8049931015219,0.6104664291586204,1.5445496175679463
trade+liq,three_1pp_cut_2028_2030,cut,2029,1,3.740462594795949,2.0337905921095576,-1.7954220455020553,-3.947735786437988,-3.7093672398304856,2.69412421093711,77.04766845703125,79.24051083680114,2.1928423797698855,4.041119464181613
trade+liq,three_1pp_cut_2028_2030,cut,2030,2,6.093397825112454,2.875271957877501,-2.924830956053978,-3.9902679920196538,-4.039826990196131,2.603225198122394,81.12287902832031,85.3553405488185,4.232461520498191,6.273575735044397
trade+liq,three_1pp_cut_2028_2030,cut,2031,3,6.541758441947959,2.5762120913299413,-3.14004405213502,-3.907489061355591,-4.471321022160669,4.8174590989645605,85.14363861083984,90.35589750263992,5.212258891800076,6.569392730163603
trade+liq,three_1pp_cut_2028_2030,cut,2032,4,5.587155636668275,2.193408372347041,-2.681834705600772,-4.024710655212402,-4.513136988466133,6.497221349660642,89.33782958984375,94.13349494890475,4.7956653590610046,4.89032450010784
trade+liq,three_1pp_cut_2028_2030,cut,2033,5,4.506074554800524,1.9979357151820376,-2.1629157863042514,-3.841931581497192,-4.006911652619406,6.707363683573897,93.42025756835938,97.32526402329002,3.9050064549306427,1.9008824674759883
trade+liq,three_1pp_cut_2028_2030,cut,2034,6,3.94241586175197,1.9126252215557522,-1.8923596136409455,-3.859153032302856,-3.8388874243880493,6.167080071392417,97.61768341064452,100.94339567487644,3.3257122642319246,-0.5028071438795827
trade+liq,three_1pp_cut_2028_2030,cut,2035,7,3.997256418676624,1.9291353964694666,-1.9186830809647795,-3.876374483108521,-3.865922167603834,5.461384071853104,101.9944839477539,105.38474755780598,3.3902636100520738,-0.559920790144247
trade+liq,three_1pp_cut_2028_2030,cut,2036,8,4.560083040352598,2.012449877171552,-2.188839859369247,-3.893596172332764,-4.06998615453046,4.597943792868087,106.79410552978516,111.01786720243567,4.223761672650511,1.9051293044592992
trade+liq,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+liq,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+liq,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+liq,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+liq,three_1pp_expansion_2028_2030,expansion,2028,0,-1.3616689672439937,-1.0,0.6536011042771169,-3.879892110824585,-4.226291006547468,6.858005487312502,73.19452667236328,72.60976908646111,-0.5847575859021674,-1.5445496175679463
trade+liq,three_1pp_expansion_2028_2030,expansion,2029,1,-3.740462594795949,-2.0337905921095576,1.7954220455020553,-3.947735786437988,-4.18610433304549,7.701553607438205,77.04766845703125,75.03922764662472,-2.008440810406526,-4.041119464181613
trade+liq,three_1pp_expansion_2028_2030,expansion,2030,2,-6.093397825112454,-2.875271957877501,2.924830956053978,-3.9902679920196538,-3.940708993843177,7.559514786207799,81.12287902832031,77.3966076047404,-3.7262714235799166,-6.273575735044397
trade+liq,three_1pp_expansion_2028_2030,expansion,2031,3,-6.541758441947959,-2.5762120913299413,3.14004405213502,-3.907489061355591,-3.343657100550512,5.765408414335993,85.14363861083984,80.52216556962175,-4.6214730412180955,-6.569392730163603
trade+liq,three_1pp_expansion_2028_2030,expansion,2032,4,-5.587155636668275,-2.193408372347041,2.681834705600772,-4.024710655212402,-3.5362843219586715,4.475878249339593,89.33782958984375,84.94817907178337,-4.389650518060378,-4.89032450010784
trade+liq,three_1pp_expansion_2028_2030,expansion,2033,5,-4.506074554800524,-1.9979357151820376,2.1629157863042514,-3.841931581497192,-3.676951510374978,4.4191540132809015,93.42025756835938,89.73493647104345,-3.6853210973159207,-1.9008824674759883
trade+liq,three_1pp_expansion_2028_2030,expansion,2034,6,-3.94241586175197,-1.9126252215557522,1.8923596136409455,-3.859153032302856,-3.8794186402176627,4.974842282427416,97.61768341064452,94.42765684227265,-3.190026568371863,0.5028071438795827
trade+liq,three_1pp_expansion_2028_2030,expansion,2035,7,-3.997256418676624,-1.9291353964694666,1.9186830809647795,-3.876374483108521,-3.8868267986132086,5.577301534924106,101.9944839477539,98.74850342853941,-3.2459805192144984,0.559920790144247
trade+liq,three_1pp_expansion_2028_2030,expansion,2036,8,-4.560083040352598,-2.012449877171552,2.188839859369247,-3.893596172332764,-3.717206190135069,5.784192737881022,106.79410552978516,102.80663345605102,-3.987472073734139,-1.9051293044592992
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2028,0,1.334398729908511,1.0,-0.6405113903560852,-3.879892110824585,-3.5204035011806702,4.0157435187414325,73.19452667236328,73.77248101085402,0.5779543384907413,1.918939224827403
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2029,1,3.44590040098344,1.9202586714909926,-1.6540321924720511,-3.947735786437988,-3.6815093074190464,2.9799062364326723,77.04766845703125,78.96986445530648,1.9221959982752281,5.15978877035838
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2030,2,5.280009653998769,2.6542457645797795,-2.534404633919409,-3.9902679920196538,-3.870426861359283,3.1762128676947166,81.12287902832031,84.45816466663645,3.3352856383161367,8.014059668171006
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.983386364284646,2.2918175907204454,-2.39202545485663,-3.907489061355591,-4.007696925491775,5.650133979248317,85.14363861083984,88.3197556836204,3.1761170727805563,7.575708247269866
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,3.726346788471151,1.9361566071017655,-1.7886464584661523,-4.024710655212402,-3.8772005065767887,6.815112919494926,89.33782958984375,91.2172838140168,1.8794542241730454,5.087316493372768
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2033,5,2.4926364607299796,1.7509631996897315,-1.1964655011503902,-3.841931581497192,-3.287433882957851,6.851269881059441,93.42025756835938,93.59304116075981,0.17278359240043528,0.5920688813062862
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2034,6,1.6039554601773967,1.6405063670363185,-0.7698986208851504,-3.859153032302856,-2.988545286151688,6.506027336687281,97.61768341064452,96.0721191225443,-1.5455642881002234,-2.5462934670071187
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2035,7,1.0367787493655218,1.6397091695244344,-0.4976537996954505,-3.876374483108521,-2.734319113279537,6.129877936879202,101.9944839477539,98.74550775559625,-3.248976192157656,-3.7001774010699027
trade+liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2036,8,1.0016582528136853,1.7858728783811795,-0.4807959613505689,-3.893596172332764,-2.588519255302154,5.252116047143107,106.79410552978516,102.17584801345107,-4.618257516334083,-2.7061392313022106
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2028,0,-1.334398729908511,-1.0,0.6405113903560852,-3.879892110824585,-4.2393807204685,6.829256521352045,73.19452667236328,72.64126157081783,-0.5532651015454491,-1.918939224827403
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2029,1,-3.44590040098344,-1.9202586714909926,1.6540321924720511,-3.947735786437988,-4.21396226545693,7.424645647837935,77.04766845703125,75.28053311437147,-1.7671353426597847,-5.15978877035838
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2030,2,-5.280009653998769,-2.6542457645797795,2.534404633919409,-3.9902679920196538,-4.110109122680025,7.03881389062988,81.12287902832031,78.16070422071336,-2.9621748076069565,-8.014059668171006
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2031,3,-4.983386364284646,-2.2918175907204454,2.39202545485663,-3.907489061355591,-3.807281197219406,5.023578069538592,85.14363861083984,82.29826273946598,-2.845375871373861,-7.575708247269866
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2032,4,-3.726346788471151,-1.9361566071017655,1.7886464584661523,-4.024710655212402,-4.172220803848016,4.15816145365373,89.33782958984375,87.63364841327923,-1.7041811765645178,-5.087316493372768
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2033,5,-2.4926364607299796,-1.7509631996897315,1.1964655011503902,-3.841931581497192,-4.396429280036533,4.244537855346953,93.42025756835938,93.32367754557761,-0.09658002278176525,-0.5920688813062862
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2034,6,-1.6039554601773967,-1.6405063670363185,0.7698986208851504,-3.859153032302856,-4.729760778454024,4.62896034960365,97.61768341064452,99.21057129027872,1.5928878796342048,2.5462934670071187
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2035,7,-1.0367787493655218,-1.6397091695244344,0.4976537996954505,-3.876374483108521,-5.018429852937505,4.932581716450679,101.9944839477539,105.29736950733886,3.3028855595849507,3.7001774010699027
trade+liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2036,8,-1.0016582528136853,-1.7858728783811795,0.4807959613505689,-3.893596172332764,-5.198673089363375,5.17820419804671,106.79410552978516,111.46834566653285,4.674240136747699,2.7061392313022106
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2028,0,1.3720042673554493,1.0,-0.6585620483306157,-3.879892110824585,-3.538454159155201,3.976098821018903,73.19452667236328,73.81731784766033,0.6227911752970527,1.9484433747067191
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2029,1,3.339360196552226,1.8960213424701404,-1.6028928943450684,-3.947735786437988,-3.654607338312916,3.1328450249842543,77.04766845703125,78.87700541296947,1.829336955938217,5.147871992392249
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2030,2,5.073389133129914,2.635819743056416,-2.4352267839023587,-3.9902679920196538,-3.7896750328655964,3.2873098468867212,81.12287902832031,84.19607223118774,3.0731932028674294,8.035038771891767
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.87759908177679,2.2787274248537734,-2.341247559252859,-3.907489061355591,-3.9700091957546766,5.5375424129109785,85.14363861083984,88.11009718333229,2.966458572492442,7.663569923889894
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,3.9364179452964256,1.9333505167512766,-1.8894806137422842,-4.024710655212402,-3.9808407522034104,6.463508326362577,89.33782958984375,91.4013543187691,2.063524728925344,5.210140809475087
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2033,5,2.8737712283989807,1.7254595124281602,-1.3794101896315107,-3.841931581497192,-3.4958822587005427,6.666360109457559,93.42025756835938,94.14058408983381,0.7203265214744334,0.5663167522377623
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2034,6,1.9867189120457722,1.5816543579320175,-0.9536250777819706,-3.859153032302856,-3.2311237521528096,6.508032213163695,97.61768341064452,96.85749757606845,-0.7601858345760633,-2.7038137006721104
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2035,7,1.4025418864221508,1.5767522342906088,-0.6732201054826323,-3.876374483108521,-2.9728423543005444,6.150555918472422,101.9944839477539,99.7500556100496,-2.2444283377043064,-3.691135201909252
trade+log_gdp_pc,three_1pp_cut_2028_2030,cut,2036,8,1.3730320514168235,1.7353211301693838,-0.6590553846800753,-3.893596172332764,-2.8173304268434554,5.246267344176103,106.79410552978516,103.42336149504628,-3.370744034738877,-2.645463068768801
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2028,0,-1.3720042673554493,-1.0,0.6585620483306157,-3.879892110824585,-4.221330062493969,6.868901219074575,73.19452667236328,72.59783616060919,-0.5966905117540904,-1.9484433747067191
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2029,1,-3.339360196552226,-1.8960213424701404,1.6028928943450684,-3.947735786437988,-4.240864234563061,7.274197867810095,77.04766845703125,75.36455947983231,-1.6831089771989411,-5.147871992392249
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2030,2,-5.073389133129914,-2.635819743056416,2.4352267839023587,-3.9902679920196538,-4.190860951173711,6.938879240689455,81.12287902832031,78.39338729284393,-2.729491735476387,-8.035038771891767
trade+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2031,3,-4.87759908177679,-2.2787274248537734,2.341247559252859,-3.907489061355591,-3.844968926956505,5.124064753972091,85.14363861083984,82.49436493557646,-2.6492736752633874,-7.663569923889894
