country,year,nominal_gdp_mio_eur,debt_raw,gdp_pc_current_pps,gdp_pc_real_index_2020,gdp_pc_current_pps_2020_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,hh_net_financial_worth_to_gdp,liq_raw,trade_raw
LVA,2008,23355.3,19.5,14458.6,83.936,20911.4,17552.192704,9.77293416148847,15419.4,10408.6,0.2145465911377717,-0.2145465911377717,0.35026
LVA,2009,18406.6,38.0,12505.9,71.649,20911.4,14982.808986000002,9.614658755246667,14086.8,9540.8,0.24697662794867062,-0.24697662794867062,0.30115
LVA,2010,17572.2,48.6,13130.4,70.496,20911.4,14741.700544,9.59843552842394,15846.3,8973.8,0.3911007159035294,-0.3911007159035294,0.3738
LVA,2011,19022.6,46.6,13880.6,73.994,20911.4,15473.181316000002,9.646863566639848,15546.1,8423.6,0.3744230546823253,-0.3744230546823253,0.42512
LVA,2012,21270.9,44.0,15139.1,80.382,20911.4,16809.001548,9.72966982832691,16791.9,7684.8,0.42814831530400693,-0.42814831530400693,0.4533
LVA,2013,21997.0,41.8,15770.2,82.917,20911.4,17339.105538,9.760719665267022,17985.1,7147.0,0.4927080965586216,-0.4927080965586216,0.46031
LVA,2014,22790.5,43.1,16462.6,85.442,20911.4,17867.118388,9.790717340981624,18585.0,6795.0,0.5173208134968518,-0.5173208134968518,0.43047
LVA,2015,23744.3,38.3,17353.1,89.434,20911.4,18701.901476,9.836380480881846,21745.0,7078.0,0.6177061442114529,-0.6177061442114529,0.41378
LVA,2016,24498.2,41.7,17925.2,92.557,20911.4,19354.964498,9.870704228755352,23424.0,6745.0,0.6808255300389416,-0.6808255300389416,0.41831
LVA,2017,26017.1,40.3,18999.8,96.6,20911.4,20200.4124,9.91345829902248,25142.0,6835.0,0.7036525977145801,-0.7036525977145801,0.42453
LVA,2018,28153.4,38.3,20230.2,101.543,20911.4,21234.062902,9.963361911893704,27078.0,6801.0,0.7202327249994672,-0.7202327249994672,0.42549
LVA,2019,29567.0,37.9,20948.7,102.926,20911.4,21523.267564,9.976889841225262,28490.0,6951.0,0.7284810768762472,-0.7284810768762472,0.4211
LVA,2020,29224.3,44.0,20911.4,100.0,20911.4,20911.4,9.9480497437921,31124.0,6970.0,0.8265039710104263,-0.8265039710104263,0.40515
LVA,2021,32283.8,45.9,23542.2,107.857,20911.4,22554.408698,10.02368583349353,35777.0,7619.0,0.8722021571190505,-0.8722021571190505,0.43719
LVA,2022,36088.7,44.4,24939.3,109.829,20911.4,22966.781506,10.041804168582388,37985.0,8010.0,0.8305924014996384,-0.8305924014996384,0.44044
LVA,2023,39564.2,44.4,26754.5,109.066,20911.4,22807.227524,10.034832761376371,41392.0,8399.0,0.8339104544006957,-0.8339104544006957,
LVA,2024,40652.3,46.2,27536.4,109.998,20911.4,23002.121772000002,10.04334174161295,46445.0,9150.0,0.9174142668434504,-0.9174142668434504,
LVA,2025,43026.2,46.9,29528.0,113.989,20911.4,23836.695746000005,10.078981510314854,50661.0,9958.0,0.946004992307013,-0.946004992307013,
LTU,1995,5156.9,11.4,5000.3,28.229,26359.5,7441.023255,8.91476365264436,1752.0,175.8,0.3056487424615564,-0.3056487424615564,0.43276
LTU,1996,6639.4,13.8,5441.3,29.874,26359.5,7874.63703,8.97140237120302,2197.4,189.1,0.30248215200168693,-0.30248215200168693,0.42937
LTU,1997,8966.6,15.3,5944.0,32.593,26359.5,8591.351835000001,9.058511375704718,4111.3,225.6,0.4333526643320768,-0.4333526643320768,0.44627
LTU,1998,10070.0,16.5,6487.5,35.28,26359.5,9299.6316,9.13773006545351,3976.1,172.4,0.3777259185700099,-0.3777259185700099,0.42721
LTU,1999,10339.7,22.6,6566.0,35.142,26359.5,9263.255490000001,9.133810830650619,4554.4,229.2,0.4183100089944582,-0.4183100089944582,0.38939
LTU,2000,12503.7,23.5,7033.1,36.6,26359.5,9647.577000000001,9.17446207472224,5180.5,258.1,0.3936754720602701,-0.3936754720602701,0.41428
LTU,2001,13690.7,22.9,7828.0,39.295,26359.5,10357.965525,9.245511118633058,5663.1,329.7,0.389563718436603,-0.389563718436603,0.42952
LTU,2002,15177.2,22.1,8606.2,42.274,26359.5,11143.21503,9.318586074177563,7141.8,561.2,0.43358458740742695,-0.43358458740742695,0.44482
LTU,2003,16674.6,20.4,9924.3,47.116,26359.5,12419.54202,9.427026480411458,8792.3,1646.6,0.42853801590442947,-0.42853801590442947,0.42621
LTU,2004,18312.5,18.6,10701.7,50.746,26359.5,13376.391870000001,9.501246631396546,11605.0,1831.9,0.5336846416382253,-0.5336846416382253,0.44348
LTU,2005,20986.0,17.6,11889.3,55.567,26359.5,14647.183364999999,9.592003334185804,15429.6,3761.3,0.5560040026684456,-0.5560040026684456,0.44558
LTU,2006,23999.6,17.3,13076.4,60.636,26359.5,15983.34642,9.679302610412691,18547.6,6140.0,0.5169919498658311,-0.5169919498658311,0.44156
LTU,2007,29034.1,15.9,15091.2,68.159,26359.5,17966.371605000004,9.796257045366852,24522.4,9130.4,0.5301352547521708,-0.5301352547521708,0.4131
LTU,2008,32683.1,14.6,16091.7,70.653,26359.5,18623.777535,9.832194405388945,28778.1,11116.6,0.5403863158635503,-0.5403863158635503,0.38101
LTU,2009,26973.5,27.9,13722.4,60.841,26359.5,16037.383395,9.68267773812583,21963.5,10110.4,0.43943500101951916,-0.43943500101951916,0.36796
LTU,2010,27663.4,36.7,15009.4,62.396,26359.5,16447.27362,9.707915005071541,23574.0,9885.7,0.4948162554132897,-0.4948162554132897,0.3266
LTU,2011,31066.4,37.4,16917.2,67.857,26359.5,17886.765915,9.791816384028873,24377.9,9396.0,0.48225413952051094,-0.48225413952051094,0.33844
LTU,2012,33240.4,39.9,18141.8,71.755,26359.5,18914.259224999998,9.847671372937814,26572.9,9624.7,0.5098675106196074,-0.5098675106196074,0.36026
LTU,2013,34874.0,38.9,19173.6,75.362,26359.5,19865.04639,9.896717003508998,28842.3,9544.6,0.5533549349085277,-0.5533549349085277,0.36892
LTU,2014,36410.1,40.7,20073.2,78.844,26359.5,20782.884179999997,9.941885050979602,29225.4,9919.9,0.5302237565950108,-0.5302237565950108,0.35764
LTU,2015,37440.7,42.4,20741.3,81.805,26359.5,21563.388974999998,9.978752200749959,32379.6,12224.4,0.5383232685286332,-0.5383232685286332,0.38561
LTU,2016,38820.7,39.8,21376.1,84.977,26359.5,22399.512315000004,10.016794465954339,35235.7,12201.8,0.5933406661909755,-0.5933406661909755,0.42424
LTU,2017,42274.6,39.1,23073.2,89.981,26359.5,23718.541695,10.074012371246985,38291.6,13788.0,0.5796293755588462,-0.5796293755588462,0.44543
LTU,2018,45947.4,33.3,24746.4,95.192,26359.5,25092.135239999996,10.130309738967771,41215.6,14952.0,0.5716014399073723,-0.5716014399073723,0.45246
LTU,2019,49239.2,35.6,26382.0,99.932,26359.5,26341.57554,10.178903788998147,47204.5,16376.4,0.6260885635834863,-0.6260885635834863,0.43241
LTU,2020,50264.6,45.9,26359.5,100.0,26359.5,26359.5,10.179584020303011,54184.8,17158.2,0.7366337342781999,-0.7366337342781999,0.42134
LTU,2021,56709.1,43.3,29277.0,106.47,26359.5,28064.959649999997,10.242277089641433,62967.7,17152.9,0.8078915024220098,-0.8078915024220098,0.45942
LTU,2022,67081.1,38.3,31269.2,108.199,26359.5,28520.715405000003,10.258385958540414,66441.7,17555.2,0.7287671192034716,-0.7287671192034716,0.44994
LTU,2023,74317.0,37.1,32930.1,107.483,26359.5,28331.981385,10.251746529842379,75803.2,21487.8,0.7308610412153342,-0.7308610412153342,
LTU,2024,78996.2,38.0,34935.8,110.1,26359.5,29021.809499999996,10.275802878043553,81382.2,23706.4,0.7301085368663303,-0.7301085368663303,
LTU,2025,84258.0,39.5,36591.9,113.295,26359.5,29863.995525000002,10.304408870748441,90052.8,26536.5,0.7538310902228869,-0.7538310902228869,
LUX,1995,15946.2,10.1,32041.0,71.075,77888.8,55359.4646,10.92160291900201,20807.5,6093.9,0.9227025874503016,-0.9227025874503016,0.4717
LUX,1996,16462.1,10.0,33636.9,71.208,77888.8,55463.056704,10.923472433121576,21248.7,6043.0,0.9236792389792312,-0.9236792389792312,0.48141
LUX,1997,17266.5,9.5,35513.2,74.104,77888.8,57718.716352,10.963336773416673,22776.0,6493.0,0.9430399907335013,-0.9430399907335013,0.5135
LUX,1998,18005.7,9.1,36790.8,78.056,77888.8,60796.881728,11.015293779270594,23206.7,6681.2,0.9177926989786567,-0.9177926989786567,0.52576
LUX,1999,20547.8,8.1,41572.6,83.236,77888.8,64831.52156800001,11.07954720801548,24561.0,7852.2,0.8131673463825811,-0.8131673463825811,0.5473
LUX,2000,22986.0,7.5,45723.9,87.863,77888.8,68435.436344,11.133646044660694,27595.6,8909.7,0.8129252588532149,-0.8129252588532149,0.55983
LUX,2001,23879.9,7.6,46437.0,89.562,77888.8,69758.767056,11.152798384344104,29285.1,9361.7,0.8343167266194581,-0.8343167266194581,0.57125
LUX,2002,25011.1,7.4,47972.3,91.46,77888.8,71237.09648000001,11.173768979694856,30363.8,9947.4,0.8162935656568485,-0.8162935656568485,0.54017
LUX,2003,26227.3,7.4,49363.2,92.691,77888.8,72195.90760800001,11.18713864194483,33823.1,11348.7,0.8569086409962138,-0.8569086409962138,0.5261
LUX,2004,28189.4,7.8,52812.6,95.295,77888.8,74224.13196,11.214844604851553,38245.2,12447.9,0.9151418618345901,-0.9151418618345901,0.54641
LUX,2005,30281.0,8.0,56280.0,96.153,77888.8,74892.417864,11.223807934261036,40536.3,13986.5,0.8767808196558899,-0.8767808196558899,0.56393
LUX,2006,34175.1,8.2,62675.1,100.381,77888.8,78185.556328,11.266840207785966,44964.7,15742.9,0.855061141006171,-0.855061141006171,0.53212
LUX,2007,37641.9,8.1,67113.9,106.756,77888.8,83150.967328,11.328413118083171,52306.9,19278.0,0.8774503943743541,-0.8774503943743541,0.52441
LUX,2008,40009.6,14.6,70514.1,104.578,77888.8,81454.549264,11.307800465926553,55528.2,20815.4,0.867611773174438,-0.867611773174438,0.5433
LUX,2009,39050.7,15.3,65559.9,99.364,77888.8,77393.427232,11.256657136488752,61065.4,21789.8,1.0057591797330139,-1.0057591797330139,0.50332
LUX,2010,42402.7,19.1,68312.3,101.208,77888.8,78829.696704,11.275045066577315,64704.7,23580.1,0.9698580514920041,-0.9698580514920041,0.50122
LUX,2011,44323.5,18.5,70256.2,99.924,77888.8,77829.604512,11.26227715850663,64215.5,25228.8,0.8795943461143636,-0.8795943461143636,0.5248
LUX,2012,46526.2,20.8,71288.2,99.265,77888.8,77316.31732,11.255660303113988,66420.2,27289.2,0.8410529980956967,-0.8410529980956967,0.53577
LUX,2013,49094.5,22.4,72585.6,99.817,77888.8,77746.263496,11.261205770957401,71517.5,28356.6,0.8791392111132612,-0.8791392111132612,0.54995
LUX,2014,51791.3,21.9,75199.8,100.05,77888.8,77927.74440000001,11.263537322494688,76893.4,30703.7,0.8918428384690091,-0.8918428384690091,0.54977
LUX,2015,54142.3,21.1,77581.8,100.33,77888.8,78145.83304,11.266332014402467,82704.5,32421.5,0.928719319275317,-0.928719319275317,0.54574
LUX,2016,56208.1,19.6,78464.2,102.669,77888.8,79967.652072,11.289377482784877,86515.7,34444.1,0.9264074039150941,-0.9264074039150941,0.54647
LUX,2017,58168.8,21.8,78896.1,101.782,77888.8,79276.778416,11.280700532658548,90980.6,36861.6,0.9303784846859485,-0.9303784846859485,0.54174
LUX,2018,60193.4,20.9,78985.2,101.413,77888.8,78989.368744,11.27706854953266,95112.3,40033.8,0.915025567587144,-0.915025567587144,0.54316
LUX,2019,62415.0,22.3,78744.5,102.068,77888.8,79499.54038399999,11.283506519292377,104883.0,42482.6,0.9997660818713451,-0.9997660818713451,0.56991
LUX,2020,64499.2,24.5,77888.8,100.0,77888.8,77888.8,11.263037447453037,110068.9,45024.7,1.008449717205795,-1.008449717205795,0.55717
LUX,2021,73039.5,24.2,87098.2,105.263,77888.8,81988.08754400001,11.314329241839463,121215.6,48831.2,0.9910308805509349,-0.9910308805509349,0.60385
LUX,2022,76731.2,24.9,90394.7,101.862,77888.8,79339.089456,11.281486217521499,119135.4,52506.0,0.8683482077694601,-0.8683482077694601,0.62359
LUX,2023,82115.5,24.7,95125.4,100.058,77888.8,77933.97550400002,11.263617279318048,121121.4,52599.4,0.8344587806199804,-0.8344587806199804,
LUX,2024,86180.3,26.3,97689.4,98.834,77888.8,76980.616592,11.25130893657443,126740.5,53812.9,0.846221236175785,-0.846221236175785,
LUX,2025,89521.5,26.5,99347.9,98.221,77888.8,76503.158248,11.245087303250036,133108.5,54881.8,0.8738314259702976,-0.8738314259702976,
MLT,1995,2838.2,34.3,11887.3,,31931.9,,,4638.6,668.0,1.3989852723557186,-1.3989852723557186,0.49756
MLT,1996,3010.5,38.5,12648.4,,31931.9,,,5394.6,795.0,1.5278525161933234,-1.5278525161933234,0.50183
MLT,1997,3341.0,46.5,13195.7,,31931.9,,,6284.4,903.4,1.610595630050883,-1.610595630050883,0.47795
MLT,1998,3581.2,50.8,13769.1,,31931.9,,,6823.5,993.7,1.6278900927063555,-1.6278900927063555,0.48312
MLT,1999,3852.1,61.8,14425.0,,31931.9,,,7789.1,1218.6,1.7056929986241272,-1.7056929986241272,0.4928
MLT,2000,4377.0,61.1,15280.8,62.259,31931.9,19880.481621,9.89749370632556,8397.6,1407.5,1.5970070824765823,-1.5970070824765823,0.51584
MLT,2001,4546.1,65.2,15256.4,60.694,31931.9,19380.747386000003,9.872035449510236,9418.9,1691.0,1.699896614680715,-1.699896614680715,0.44014
MLT,2002,4724.5,63.4,16008.7,61.897,31931.9,19764.888143,9.89166231636744,10061.7,1785.5,1.751762091226585,-1.751762091226585,0.41075
MLT,2003,4796.9,69.0,17087.5,63.763,31931.9,20360.737397,9.921363687935914,11232.6,2329.4,1.8560320206800227,-1.8560320206800227,0.41818
MLT,2004,4915.6,71.2,17618.2,63.593,31931.9,20306.453167000003,9.918694004513558,11823.6,2603.2,1.8757425339734723,-1.8757425339734723,0.44021
MLT,2005,5133.8,70.2,18202.3,65.013,31931.9,20759.886147,9.94077785301623,13177.2,2900.2,2.001831002376407,-2.001831002376407,0.45955
MLT,2006,5380.6,64.5,18462.6,66.299,31931.9,21170.530381000004,9.960365417239737,13617.3,3260.0,1.924934022228004,-1.924934022228004,0.51859
MLT,2007,5778.2,62.0,19743.3,69.386,31931.9,22156.268133999998,10.005875721174005,14431.2,3672.9,1.8618774012668307,-1.8618774012668307,0.55367
MLT,2008,6236.5,61.5,20677.9,71.971,31931.9,22981.707749,10.04245386321945,14861.0,4024.1,1.7376573398540847,-1.7376573398540847,0.59801
MLT,2009,6287.6,66.0,20211.9,70.434,31931.9,22490.914446,10.020866704242367,15583.0,4439.6,1.7722819517781028,-1.7722819517781028,0.58507
MLT,2010,6862.0,65.0,21883.2,74.446,31931.9,23772.022274000003,10.0762646334708,16611.7,4637.9,1.7449431652579424,-1.7449431652579424,0.61569
MLT,2011,7032.8,68.9,21922.3,74.857,31931.9,23903.262383000005,10.08177022998489,17010.4,4897.0,1.7224149698555342,-1.7224149698555342,0.60805
MLT,2012,7479.5,65.6,22697.4,77.301,31931.9,24683.678019000003,10.113897495238236,17945.3,5265.3,1.695300488000535,-1.695300488000535,0.59815
MLT,2013,8129.4,64.9,23895.4,81.106,31931.9,25898.686814,10.16194754424007,18896.1,5570.4,1.639198464831353,-1.639198464831353,0.58584
MLT,2014,8948.5,60.7,25209.3,85.552,31931.9,27318.379088,10.215314981324305,21591.1,5754.1,1.7697938201933283,-1.7697938201933283,0.57401
MLT,2015,10221.4,55.0,27577.1,91.567,31931.9,29239.082873,10.28326154787933,22895.1,5981.0,1.6547733187234626,-1.6547733187234626,0.61957
MLT,2016,10864.3,53.1,28475.6,93.167,31931.9,29749.993273,10.300584184856103,26099.1,6438.2,1.809679408705577,-1.809679408705577,0.62228
MLT,2017,12535.7,45.6,31415.2,102.368,31931.9,32688.047392,10.394764766885036,31247.1,7531.3,1.8918608454254646,-1.8918608454254646,0.58248
MLT,2018,13678.6,41.4,32639.5,105.879,31931.9,33809.176401000004,10.428487535777903,32458.6,8304.2,1.765853230593774,-1.765853230593774,0.60339
MLT,2019,14594.2,39.2,33381.9,105.796,31931.9,33782.672924,10.427703314644052,35621.9,9340.3,1.8008249852681202,-1.8008249852681202,0.58599
MLT,2020,14362.4,48.8,31931.9,100.0,31931.9,31931.9,10.371360789106019,36868.8,9665.9,1.894035815741102,-1.894035815741102,0.6021
MLT,2021,16681.7,49.7,36245.5,112.734,31931.9,35998.108146,10.491221664557369,40570.0,10505.2,1.8022623593518645,-1.8022623593518645,0.55686
MLT,2022,17984.8,50.3,37360.9,112.65,31931.9,35971.28535,10.490476269996181,41570.8,11340.1,1.6809027623326367,-1.6809027623326367,0.58007
MLT,2023,20924.8,46.9,41849.7,119.771,31931.9,38245.15594900001,10.551772189378715,43763.4,12127.6,1.5118806392414745,-1.5118806392414745,
MLT,2024,23136.7,45.9,43913.8,123.71,31931.9,39502.95349,10.584130719992668,47039.0,12816.7,1.479134880946721,-1.479134880946721,
MLT,2025,24577.2,46.4,45647.4,125.583,31931.9,40101.037977,10.599157497672874,50017.4,14171.8,1.458489982585486,-1.458489982585486,
NLD,1995,346510.0,73.2,19662.6,72.032,39986.8,28803.291776000002,10.268244957370321,916858.2,264508.5,1.882628784162073,-1.882628784162073,0.41865
NLD,1996,355624.3,71.4,20813.5,74.156,39986.8,29652.611408000008,10.297305475016346,943210.9,284125.4,1.8533196409806643,-1.8533196409806643,0.41758
NLD,1997,368473.6,65.8,21803.7,76.905,39986.8,30751.848540000003,10.333705386549774,996311.6,311700.4,1.8579654010490847,-1.8579654010490847,0.42142
NLD,1998,392001.0,62.8,23088.0,79.987,39986.8,31984.241716,10.372998614115327,1077556.0,356393.0,1.8396968375080676,-1.8396968375080676,0.40882
NLD,1999,420143.0,58.7,24500.2,83.463,39986.8,33374.182884,10.415537912526435,1180429.0,403275.0,1.8497368753019805,-1.8497368753019805,0.41175
NLD,2000,452191.0,52.2,26490.2,86.363,39986.8,34533.800084,10.449693835994017,1254479.0,447641.0,1.7842858438137867,-1.7842858438137867,0.40058
NLD,2001,482941.0,49.5,27534.4,87.709,39986.8,35072.022412000006,10.465159009335768,1281655.0,481691.0,1.6564425053992102,-1.6564425053992102,0.36398
NLD,2002,502901.0,48.8,28340.9,87.363,39986.8,34933.668084000004,10.46120634471231,1322450.0,521025.0,1.5936039101135213,-1.5936039101135213,0.3593
NLD,2003,514901.0,49.9,28157.9,87.039,39986.8,34804.110852,10.457490786717045,1395675.0,568172.0,1.607110881509261,-1.607110881509261,0.39584
NLD,2004,531573.0,50.2,29386.3,88.483,39986.8,35381.52024400001,10.47394493581268,1428594.0,604201.0,1.5508556679891567,-1.5508556679891567,0.39574
NLD,2005,553122.0,49.6,30944.8,90.073,39986.8,36017.310364000004,10.491754945314527,1516790.0,656551.0,1.5552427854975936,-1.5552427854975936,0.39418
NLD,2006,587444.0,45.0,32770.2,93.111,39986.8,37232.109348000005,10.524926822473729,1532813.0,689501.0,1.4355615173531435,-1.4355615173531435,0.39471
