source,estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,matrix_role,matrix_dimension,max_abs_asymmetry,tolerance,missing_cells,passed
full_stepwise,linear__h1__direct_debt_ratio,linear_benchmark,,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,6,6,OK,denominator_covariance,6,5.463362509790237e-20,1e-10,0,True
full_stepwise,linear__h2__direct_debt_ratio,linear_benchmark,,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,6,6,OK,numerator_covariance,6,1.7832957333041577e-15,1e-10,0,True
full_stepwise,linear__h2__direct_debt_ratio,linear_benchmark,,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,6,6,OK,denominator_covariance,6,5.47183283926278e-19,1e-10,0,True
full_stepwise,linear__h3__direct_debt_ratio,linear_benchmark,,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,6,6,OK,numerator_covariance,6,4.996003610813204e-16,1e-10,0,True
full_stepwise,linear__h3__direct_debt_ratio,linear_benchmark,,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,6,6,OK,denominator_covariance,6,7.115076756936123e-20,1e-10,0,True
full_stepwise,linear__h4__direct_debt_ratio,linear_benchmark,,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,6,6,OK,numerator_covariance,6,6.661338147750939e-16,1e-10,0,True
full_stepwise,linear__h4__direct_debt_ratio,linear_benchmark,,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,6,6,OK,denominator_covariance,6,1.5839516113655416e-19,1e-10,0,True
full_stepwise,linear__h5__direct_debt_ratio,linear_benchmark,,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,6,6,OK,numerator_covariance,6,7.494005416219807e-16,1e-10,0,True
full_stepwise,linear__h5__direct_debt_ratio,linear_benchmark,,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,6,6,OK,denominator_covariance,6,6.776263578034403e-20,1e-10,0,True
full_stepwise,linear__h6__direct_debt_ratio,linear_benchmark,,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,6,6,OK,numerator_covariance,6,6.324801793411439e-15,1e-10,0,True
full_stepwise,linear__h6__direct_debt_ratio,linear_benchmark,,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,6,6,OK,denominator_covariance,6,1.3078188705606397e-18,1e-10,0,True
full_stepwise,linear__h7__direct_debt_ratio,linear_benchmark,,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,6,6,OK,numerator_covariance,6,7.494005416219807e-16,1e-10,0,True
full_stepwise,linear__h7__direct_debt_ratio,linear_benchmark,,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,6,6,OK,denominator_covariance,6,1.2536087619363645e-19,1e-10,0,True
full_stepwise,linear__h8__direct_debt_ratio,linear_benchmark,,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,6,6,OK,numerator_covariance,6,1.0824674490095276e-15,1e-10,0,True
full_stepwise,linear__h8__direct_debt_ratio,linear_benchmark,,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,6,6,OK,denominator_covariance,6,8.639736061993863e-20,1e-10,0,True
full_stepwise,trade__h0__direct_debt_ratio,trade,trade,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,3.165870343657673e-16,1e-10,0,True
full_stepwise,trade__h0__direct_debt_ratio,trade,trade,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,8.2924525536196e-19,1e-10,0,True
full_stepwise,trade__h1__direct_debt_ratio,trade,trade,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,1.2975731600306517e-15,1e-10,0,True
full_stepwise,trade__h1__direct_debt_ratio,trade,trade,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,8.2924525536196e-19,1e-10,0,True
full_stepwise,trade__h2__direct_debt_ratio,trade,trade,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,2.0469737016526324e-15,1e-10,0,True
full_stepwise,trade__h2__direct_debt_ratio,trade,trade,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,1.0028870095490916e-18,1e-10,0,True
full_stepwise,trade__h3__direct_debt_ratio,trade,trade,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,numerator_covariance,8,5.273559366969494e-16,1e-10,0,True
full_stepwise,trade__h3__direct_debt_ratio,trade,trade,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,denominator_covariance,8,2.642742795433417e-19,1e-10,0,True
full_stepwise,trade__h4__direct_debt_ratio,trade,trade,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,numerator_covariance,8,1.145784855882681e-15,1e-10,0,True
full_stepwise,trade__h4__direct_debt_ratio,trade,trade,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,denominator_covariance,8,2.778268066994105e-19,1e-10,0,True
full_stepwise,trade__h5__direct_debt_ratio,trade,trade,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,numerator_covariance,8,1.609823385706477e-15,1e-10,0,True
full_stepwise,trade__h5__direct_debt_ratio,trade,trade,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,denominator_covariance,8,3.6591823321385775e-19,1e-10,0,True
full_stepwise,trade__h6__direct_debt_ratio,trade,trade,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,numerator_covariance,8,8.326672684688674e-17,1e-10,0,True
full_stepwise,trade__h6__direct_debt_ratio,trade,trade,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,denominator_covariance,8,1.1858461261560205e-19,1e-10,0,True
full_stepwise,trade__h7__direct_debt_ratio,trade,trade,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,numerator_covariance,8,1.1587952819525071e-15,1e-10,0,True
full_stepwise,trade__h7__direct_debt_ratio,trade,trade,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,denominator_covariance,8,5.55653613398821e-19,1e-10,0,True
full_stepwise,trade__h8__direct_debt_ratio,trade,trade,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,numerator_covariance,8,1.0574874309554616e-14,1e-10,0,True
full_stepwise,trade__h8__direct_debt_ratio,trade,trade,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,denominator_covariance,8,1.971892701208011e-18,1e-10,0,True
full_stepwise,debt__h0__direct_debt_ratio,debt,debt,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,numerator_covariance,8,8.630249292984615e-17,1e-10,0,True
full_stepwise,debt__h0__direct_debt_ratio,debt,debt,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,denominator_covariance,8,7.558445565264546e-20,1e-10,0,True
full_stepwise,debt__h1__direct_debt_ratio,debt,debt,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,numerator_covariance,8,5.551115123125783e-16,1e-10,0,True
full_stepwise,debt__h1__direct_debt_ratio,debt,debt,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,denominator_covariance,8,2.704682079701388e-19,1e-10,0,True
full_stepwise,debt__h2__direct_debt_ratio,debt,debt,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,3.608224830031759e-16,1e-10,0,True
full_stepwise,debt__h2__direct_debt_ratio,debt,debt,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,1.1858461261560205e-19,1e-10,0,True
full_stepwise,debt__h3__direct_debt_ratio,debt,debt,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,numerator_covariance,8,3.021888295151598e-15,1e-10,0,True
full_stepwise,debt__h3__direct_debt_ratio,debt,debt,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,denominator_covariance,8,3.5575383784680614e-19,1e-10,0,True
full_stepwise,debt__h4__direct_debt_ratio,debt,debt,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,numerator_covariance,8,4.40619762898109e-16,1e-10,0,True
full_stepwise,debt__h4__direct_debt_ratio,debt,debt,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,denominator_covariance,8,1.1519648082658485e-19,1e-10,0,True
full_stepwise,debt__h5__direct_debt_ratio,debt,debt,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,numerator_covariance,8,2.740863092043355e-16,1e-10,0,True
full_stepwise,debt__h5__direct_debt_ratio,debt,debt,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,denominator_covariance,8,1.7110065534536867e-19,1e-10,0,True
full_stepwise,debt__h6__direct_debt_ratio,debt,debt,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,numerator_covariance,8,1.7694179454963432e-15,1e-10,0,True
full_stepwise,debt__h6__direct_debt_ratio,debt,debt,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,denominator_covariance,8,5.183841637196318e-19,1e-10,0,True
full_stepwise,debt__h7__direct_debt_ratio,debt,debt,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,numerator_covariance,8,3.712308238590367e-16,1e-10,0,True
full_stepwise,debt__h7__direct_debt_ratio,debt,debt,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,denominator_covariance,8,3.083199928005653e-19,1e-10,0,True
full_stepwise,debt__h8__direct_debt_ratio,debt,debt,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,numerator_covariance,8,1.214306433183765e-15,1e-10,0,True
full_stepwise,debt__h8__direct_debt_ratio,debt,debt,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,denominator_covariance,8,6.640738306473715e-19,1e-10,0,True
full_stepwise,liq__h0__direct_debt_ratio,liq,liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,numerator_covariance,8,2.211772431870429e-17,1e-10,0,True
full_stepwise,liq__h0__direct_debt_ratio,liq,liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,denominator_covariance,8,1.3552527156068805e-20,1e-10,0,True
full_stepwise,liq__h1__direct_debt_ratio,liq,liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,numerator_covariance,8,2.0816681711721685e-17,1e-10,0,True
full_stepwise,liq__h1__direct_debt_ratio,liq,liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,denominator_covariance,8,3.8963515573697816e-20,1e-10,0,True
full_stepwise,liq__h2__direct_debt_ratio,liq,liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,1.5265566588595902e-16,1e-10,0,True
full_stepwise,liq__h2__direct_debt_ratio,liq,liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,9.190307477709159e-20,1e-10,0,True
full_stepwise,liq__h3__direct_debt_ratio,liq,liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,numerator_covariance,8,2.220446049250313e-16,1e-10,0,True
full_stepwise,liq__h3__direct_debt_ratio,liq,liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,denominator_covariance,8,4.1928130889087867e-20,1e-10,0,True
full_stepwise,liq__h4__direct_debt_ratio,liq,liq,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,numerator_covariance,8,2.3592239273284576e-16,1e-10,0,True
full_stepwise,liq__h4__direct_debt_ratio,liq,liq,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,denominator_covariance,8,5.992758101824175e-20,1e-10,0,True
full_stepwise,liq__h5__direct_debt_ratio,liq,liq,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,numerator_covariance,8,3.8163916471489756e-16,1e-10,0,True
full_stepwise,liq__h5__direct_debt_ratio,liq,liq,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,denominator_covariance,8,1.9820570965750628e-19,1e-10,0,True
full_stepwise,liq__h6__direct_debt_ratio,liq,liq,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,numerator_covariance,8,2.914335439641036e-16,1e-10,0,True
full_stepwise,liq__h6__direct_debt_ratio,liq,liq,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,denominator_covariance,8,2.244637310223896e-19,1e-10,0,True
full_stepwise,liq__h7__direct_debt_ratio,liq,liq,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,numerator_covariance,8,2.0296264668928643e-16,1e-10,0,True
full_stepwise,liq__h7__direct_debt_ratio,liq,liq,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,denominator_covariance,8,1.7957098481791167e-19,1e-10,0,True
full_stepwise,liq__h8__direct_debt_ratio,liq,liq,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,numerator_covariance,8,7.355227538141662e-16,1e-10,0,True
full_stepwise,liq__h8__direct_debt_ratio,liq,liq,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,denominator_covariance,8,5.908054807098745e-20,1e-10,0,True
full_stepwise,log_gdp_pc__h0__direct_debt_ratio,log_gdp_pc,log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,numerator_covariance,8,2.0773313624822265e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h0__direct_debt_ratio,log_gdp_pc,log_gdp_pc,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,583,27,2004,2025,8,8,OK,denominator_covariance,8,2.2742834633777964e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h1__direct_debt_ratio,log_gdp_pc,log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,numerator_covariance,8,7.632783294297951e-17,1e-10,0,True
full_stepwise,log_gdp_pc__h1__direct_debt_ratio,log_gdp_pc,log_gdp_pc,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,557,27,2004,2024,8,8,OK,denominator_covariance,8,2.668153783851046e-20,1e-10,0,True
full_stepwise,log_gdp_pc__h2__direct_debt_ratio,log_gdp_pc,log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,numerator_covariance,8,9.43689570931383e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h2__direct_debt_ratio,log_gdp_pc,log_gdp_pc,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,8,8,OK,denominator_covariance,8,2.0328790734103208e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h3__direct_debt_ratio,log_gdp_pc,log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,numerator_covariance,8,3.677613769070831e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h3__direct_debt_ratio,log_gdp_pc,log_gdp_pc,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,8,8,OK,denominator_covariance,8,4.0657581468206416e-20,1e-10,0,True
full_stepwise,log_gdp_pc__h4__direct_debt_ratio,log_gdp_pc,log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,numerator_covariance,8,4.579669976578771e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h4__direct_debt_ratio,log_gdp_pc,log_gdp_pc,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,8,8,OK,denominator_covariance,8,1.7787691892340307e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h5__direct_debt_ratio,log_gdp_pc,log_gdp_pc,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,numerator_covariance,8,2.636779683484747e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h5__direct_debt_ratio,log_gdp_pc,log_gdp_pc,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,8,8,OK,denominator_covariance,8,1.0672615135404184e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h6__direct_debt_ratio,log_gdp_pc,log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,numerator_covariance,8,7.771561172376096e-16,1e-10,0,True
full_stepwise,log_gdp_pc__h6__direct_debt_ratio,log_gdp_pc,log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,8,8,OK,denominator_covariance,8,1.8973538018496328e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h7__direct_debt_ratio,log_gdp_pc,log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,numerator_covariance,8,1.5265566588595902e-15,1e-10,0,True
full_stepwise,log_gdp_pc__h7__direct_debt_ratio,log_gdp_pc,log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,8,8,OK,denominator_covariance,8,2.405573570202213e-19,1e-10,0,True
full_stepwise,log_gdp_pc__h8__direct_debt_ratio,log_gdp_pc,log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,numerator_covariance,8,2.858824288409778e-15,1e-10,0,True
full_stepwise,log_gdp_pc__h8__direct_debt_ratio,log_gdp_pc,log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,8,8,OK,denominator_covariance,8,4.70950318673391e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h0__direct_debt_ratio,trade+debt,trade|debt,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.1535911115245767e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h0__direct_debt_ratio,trade+debt,trade|debt,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,2.329340604949326e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h1__direct_debt_ratio,trade+debt,trade|debt,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,2.914335439641036e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h1__direct_debt_ratio,trade+debt,trade|debt,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,2.329340604949326e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h2__direct_debt_ratio,trade+debt,trade|debt,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,6.730727086790012e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h2__direct_debt_ratio,trade+debt,trade|debt,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,2.964615315390051e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h3__direct_debt_ratio,trade+debt,trade|debt,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,1.5785983631388945e-15,1e-10,0,True
full_stepwise,trade_plus_debt__h3__direct_debt_ratio,trade+debt,trade|debt,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,3.8963515573697816e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h4__direct_debt_ratio,trade+debt,trade|debt,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,4.0592529337857286e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h4__direct_debt_ratio,trade+debt,trade|debt,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,2.320870275476783e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h5__direct_debt_ratio,trade+debt,trade|debt,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,2.636779683484747e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h5__direct_debt_ratio,trade+debt,trade|debt,5,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,2.998496633280223e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h6__direct_debt_ratio,trade+debt,trade|debt,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,5.065392549852277e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h6__direct_debt_ratio,trade+debt,trade|debt,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,2.1345230270808369e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h7__direct_debt_ratio,trade+debt,trade|debt,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,4.614364446098307e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h7__direct_debt_ratio,trade+debt,trade|debt,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,2.168404344971009e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h8__direct_debt_ratio,trade+debt,trade|debt,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,7.147060721024445e-16,1e-10,0,True
full_stepwise,trade_plus_debt__h8__direct_debt_ratio,trade+debt,trade|debt,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.642742795433417e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h0__direct_debt_ratio,trade+liq,trade|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,5.0306980803327406e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h0__direct_debt_ratio,trade+liq,trade|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h1__direct_debt_ratio,trade+liq,trade|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.0321604682062002e-16,1e-10,0,True
full_stepwise,trade_plus_liq__h1__direct_debt_ratio,trade+liq,trade|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h2__direct_debt_ratio,trade+liq,trade|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.3010426069826053e-16,1e-10,0,True
full_stepwise,trade_plus_liq__h2__direct_debt_ratio,trade+liq,trade|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.6798570335800094e-20,1e-10,0,True
