estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,regressor_position,regressor,contrast_weight,poland_profile_source
trade__h2__investment_path,trade,trade,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h2__investment_path,trade,trade,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h2__investment_path,trade,trade,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__output,trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h3__investment_path,trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__output,trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h4__investment_path,trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__output,trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h5__investment_path,trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__output,trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h6__investment_path,trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__output,trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h7__investment_path,trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__output,trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,1,shock_G_I,1.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,2,shock_G_C,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,3,trade_z_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,4,shock_G_I_x_trade,-0.16113002632933232,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,5,dlog_gi_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,6,dlog_gc_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,7,dlog_y_lag1,0.0,"{""trade"": -0.16113002632933232}"
trade__h8__investment_path,trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,OK,8,i_rate_lag1,0.0,"{""trade"": -0.16113002632933232}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,4,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,5,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,6,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,7,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__output,debt,debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,8,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,4,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,5,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,6,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,7,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h0__investment_path,debt,debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,OK,8,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,4,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,5,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,6,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,7,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__output,debt,debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,8,i_rate_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,1,shock_G_I,1.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,2,shock_G_C,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,3,debt_z_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,4,shock_G_I_x_debt,-0.08146573873820974,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,5,dlog_gi_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,6,dlog_gc_lag1,0.0,"{""debt"": -0.08146573873820974}"
debt__h1__investment_path,debt,debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,OK,7,dlog_y_lag1,0.0,"{""debt"": -0.08146573873820974}"
